row,id,level,word,reading,matchedTerm,sentenceId,sentenceJa,sentenceEn,sentenceZh,authorJa,authorEn,authorZh,score,status
2327,n1_00835,N1,切実,せつじつ,切実,138224,太っているのが私の切実な問題です。,Being fat is a serious problem for me.,,\N,Lurid,,97,matched
2328,n1_00848,N1,利根,りこん,りこん,190458,一人の老人が私達の会話に割りこんできた。,An old man broke into our conversation.,一位老人打斷了我們的談話。,\N,Zifre,Martha,116,matched
2329,n1_00901,N1,勇敢,ゆうかん,勇敢,174603,古今を通して彼は又とない勇敢な男だ。,He is as brave a man as ever breathed.,,\N,\N,,98,matched
2330,n1_00908,N1,動的,どうてき,動的,201950,テレビを見ることは受動的活動である。,Watching TV is a passive activity.,看電視是一種被動的活動。,\N,CK,Martha,130,matched
2331,n1_00918,N1,勤勉,きんべん,勤勉,116734,彼の成功は勤勉と幸運のおかげである。,He owes his success both to working hard and to good luck.,他的成功要归结于他的辛勤工作和好运气。,\N,CM,mtdot,130,matched
2332,n1_00938,N1,半端,はんぱ,半端,176902,君は物事を中途半端にしてはいけないよ。,You shouldn't do things by halves.,你做事不能半途而废。,\N,serendipity42,serendipity42,129,matched
2333,n1_00939,N1,卑しい,いやしい,卑しい,121162,卑しいことは絶対にしない。,He is above all meanness.,,\N,\N,,95,matched
2334,n1_00948,N1,単調,たんちょう,単調,224382,ここに来てから生活は非常に単調です。,Life has been so flat since I came here.,我來到這裏以後，一直過著單調乏味的生活。,\N,sundown,nickyeow,130,matched
2335,n1_00973,N1,厳か,おごそか,厳か,1192334,彼は群衆に向かって厳かに語りかけた。,He addressed the crowd gravely.,,bunbuku,CM,,98,matched
2336,n1_00974,N1,厳密,げんみつ,厳密,174973,厳密に言うと、あなたは間違ってるね。,"Strictly speaking, you are wrong.",嚴格地說你錯了。,small_snow,CC,nickyeow,130,matched
2337,n1_01029,N1,可哀想,かわいそう,かわいそう,226111,かわいそうにその子供は餓死寸前だった。,The poor child was on the verge of starvation.,那可憐的孩子快餓死了。,arnab,Dejo,tsayng,121,matched
2338,n1_01030,N1,可愛い,かわいい,可愛い,5201,この赤ちゃんペンギンとっても可愛い！,This baby penguin is too cute!,这只企鹅宝宝太可爱了！,bunbuku,Zifre,fucongcong,132,matched
2339,n1_01032,N1,可愛らしい,かわいらしい,可愛らしい,1795640,その猫は可愛らしい。,The cat is adorable.,這隻貓很可愛。,Akatsuki,adjusting,Martha,128,matched
2340,n1_01034,N1,可笑しい,おかしい,可笑しい,1775164,一日中勃ちっぱなしっていうのは、やっぱり可笑しいよね。,"After all, having an erection the entire day is strange, isn't it?",,marcelostockle,marcelostockle,,93,matched
2341,n1_01036,N1,台無し,だいなし,台無し,119354,彼が来るとパーティーが台無しになる。,He will blow our party.,,\N,\N,,100,matched
2342,n1_01077,N1,名誉,めいよ,名誉,156207,自分の名誉がかかっていると感じた。,I felt that my honor was at stake.,我覺得我的名譽受到了威脅。,\N,bmorsello,Martha,129,matched
2343,n1_01078,N1,名高い,なだかい,名高い,3598524,あの男はギャンブラーとして悪名高い。,That man is notorious as a gambler.,,arnab,\N,,100,matched
2344,n1_01084,N1,吝嗇,けち,けち,10081371,私、トムの気持ち傷つけちゃったかな。,I wonder if I hurt Tom's feelings.,我不知道我是不是伤害了汤姆的感情。,bunbuku,CK,verdastelo9604,116,matched
2345,n1_01091,N1,呆気ない,あっけない,あっけない,8884833,あっけない死だった。,,,dotheduyet1999,,,56,matched
2346,n1_01106,N1,和やか,なごやか,和やか,13715799,彼らは和やかに食事をした。,They ate peacefully.,,GreySquirrel,GreySquirrel,,95,matched
2347,n1_01125,N1,善良,ぜんりょう,善良,143348,世間並みに言えば、彼は善良な人です。,He is a good man as the world goes.,,\N,\N,,98,matched
2348,n1_01128,N1,喧しい,やかましい,やかましい,88998,彼女は自分の着るものにはやかましい。,She is particular about her dress.,,\N,CK,,90,matched
2349,n1_01152,N1,図々しい,ずうずうしい,ずうずうしい,215077,ずうずうしいことを言うな。,Don't talk so impudently.,不要說無禮的話！,\N,rul,nickyeow,119,matched
2350,n1_01196,N1,堪らない,たまらない,たまらない,1127559,冷たいものが飲みたくてたまらない。,I am dying for a cold drink.,我迫切需要冷饮。,bunbuku,CK,asosan,121,matched
2351,n1_01213,N1,壮大,そうだい,壮大,212179,その王室の結婚式は壮大な祭典であった。,The royal wedding was a magnificent occasion.,,\N,CM,,97,matched
2352,n1_01231,N1,多様,たよう,多様,11917625,僕は神経多様性のあるケモナーなのだ。,I'm a neurodivergent furry.,,DJ_Saidez,shekitten,,98,matched
2353,n1_01237,N1,夥しい,おびただしい,夥しい,638629,母は夥しい喀血をして死にました。,Mother had a large lung hemorrhage and died.,,Scott,Scott,,98,matched
2354,n1_01238,N1,大げさ,おおげさ,大げさ,11352060,お前は何でもかんでも大げさに言うよな。,You exaggerate everything.,,bunbuku,DJ_Saidez,,99,matched
2355,n1_01239,N1,大ざっぱ,おおざっぱ,大ざっぱ,230785,あの人って大ざっぱな性格だからね。,He's the type who doesn't worry about details.,,KK_kaku_,CK,,101,matched
2356,n1_01240,N1,大事,おおごと,大事,218222,これは大事な事柄だと考えられている。,This is considered to be a matter of great importance.,这被认为是一件大事。,\N,CM,fucongcong,130,matched
2357,n1_01241,N1,大人しい,おとなしい,おとなしい,227611,おとなしいものもあれば、急進的なものもある。,Some are moderate; some are radical.,,\N,\N,,86,matched
2358,n1_01243,N1,大幅,おおはば,大幅,220925,この政策で物価は大幅に値上がりした。,This policy resulted in a great rise in prices.,这个政策导致物价大幅度的上升。,\N,\N,aliene,130,matched
2359,n1_01250,N1,大胆,だいたん,大胆,10697373,大胆な発想を持った人が必要なんだよ。,We need somebody with bold new ideas.,,bunbuku,CK,,98,matched
2360,n1_01265,N1,奇麗,きれい,奇麗,196218,ホテルからの眺めはとても奇麗だった。,The view from the hotel was very beautiful.,,\N,orcrist,,98,matched
2361,n1_01275,N1,好い,よい,好い,1590761,私のことを格好いいと思いますか。,Do you think of me as a cool guy?,你觉得我是个酷哥吗？,KamishiroRin,Eldad,shanghainese,128,matched
2362,n1_01276,N1,好ましい,このましい,好ましい,210083,その志望者は試験官に好ましい印象を与えた。,The applicant impressed the examiner favorably.,,\N,CK,,99,matched
2363,n1_01299,N1,婉曲,えんきょく,婉曲,76983,「少女の部屋へ行く」というのは「トイレへ行く」ということの婉曲表現です。,"""Going to the little girl's room"" is an euphemistic expression for ""going to the toilet.""",,\N,CK,,80,matched
2364,n1_01318,N1,安っぽい,やすっぽい,安っぽい,93983,彼女の服はとても安っぽい生地でできていた。,Her dress was made of very cheap material.,,\N,CM,,99,matched
2365,n1_01319,N1,安静,あんせい,安静,9829014,月曜まで、安静にしてください。,Stay in bed until next Monday.,,small_snow,DJ_Saidez,,95,matched
2366,n1_01320,N1,完璧,かんぺき,完璧,203086,ダンサーの１つ１つの動きは完璧だった。,Each movement of the dancer was perfect.,舞者的每一個動作都是完美無瑕的。,\N,Swift,nickyeow,129,matched
2367,n1_01350,N1,容易い,たやすい,容易い,10355263,容易いことじゃない。,This isn't easy.,這並不容易。,small_snow,CK,atitarev,124,matched
2368,n1_01356,N1,密か,ひそか,密か,8584543,トムは密かにとても興奮していた。,Tom was secretly very excited.,,small_snow,Hybrid,,96,matched
2369,n1_01389,N1,尊い,たっとい,尊い,217002,ご友情は私にはたいそう尊いものです。,Your friendship means a lot to me.,你的友誼對我來說意義重大。,\N,CK,Martha,130,matched
2370,n1_01435,N1,巧み,たくみ,巧み,197275,ビルは論争が巧みだ。,Bill is skillful in arguing and debating.,比尔擅长辩论。,\N,Swift,mtdot,122,matched
2371,n1_01436,N1,巧妙,こうみょう,巧妙,10989963,巧妙にイメージがすり替えられている。,They're cleverly changing how we perceive them.,,bunbuku,pip,,98,matched
2372,n1_01455,N1,平たい,ひらたい,平たい,174590,古代人たちは地球は平たいと信じていた。,The ancients believed the earth was flat.,,\N,\N,,99,matched
2373,n1_01518,N1,強烈,きょうれつ,強烈,116175,彼の返報は鼻への強烈なパンチだった。,His answer was a hard punch on the nose.,,\N,\N,,98,matched
2374,n1_01519,N1,強硬,きょうこう,強硬,166322,私たちはそれを防止する強硬な対策を講じた。,We took strong measures to prevent it.,我们采取了强有力的预防措施。,\N,CK,fucongcong,127,matched
2375,n1_01540,N1,彼の,あの,彼の,10906651,昨日、彼のところに行ってきたんです。,I paid him a visit yesterday.,我昨天去见他了。,bunbuku,CK,verdastelo9604,130,matched
2376,n1_01548,N1,待ち遠しい,まちどおしい,待ち遠しい,5312,バカンスに行くのが待ち遠しい。,I can't wait to go on a vacation.,我等不及要去度假。,mookeee,CK,fucongcong,133,matched
2377,n1_01571,N1,微か,かすか,微か,1631974,その食べ物には微かににんにくの風味があった。,The food tasted slightly of garlic.,這個食物嚐起來有一點大蒜味。,mookeee,CM,Martha,126,matched
2378,n1_01579,N1,心強い,こころづよい,心強い,2973757,ありがとう。本当に心強いです。,Thank you. That's very reassuring.,,Fukuko,pip,,97,matched
2379,n1_01584,N1,心細い,こころぼそい,心細い,10085320,トムは心細いんだよ。,Tom is lonely.,汤姆很孤独。,small_snow,CK,jiangche,124,matched
2380,n1_01594,N1,忠実,ちゅうじつ,忠実,206597,その翻訳はまったく原文に忠実である。,The translation is quite true to the original.,翻译跟原文很贴切。,\N,Dejo,gonnastop,130,matched
2381,n1_01595,N1,快い,こころよい,快い,185167,快い笑顔で彼女は私に挨拶した。,She greeted me with a pleasant smile.,,\N,jakov,,95,matched
2382,n1_01603,N1,怠い,だるい,だるい,197586,ひだるい時にまずい物なし。,Hunger is the best sauce.,对于一个饥饿的人来说，任何食物都是美味。,\N,papabear,fenfang557,113,matched
2383,n1_01604,N1,怠慢,たいまん,怠慢,209876,その事故の責任は管理人の怠慢にある。,The accident was due to the negligence of the caretaker.,,\N,\N,,98,matched
2384,n1_01621,N1,悩ましい,なやましい,悩ましい,87575,彼女は悩ましい目つきで僕を見た。,She looked at me seductively.,,\N,CM,,100,matched
2385,n1_01625,N1,悪い,にくい,悪い,12597045,何か悪いことが起こるかもしれないよ。,Something bad might happen.,,bunbuku,CK,,98,matched
2386,n1_01631,N1,悲惨,ひさん,悲惨,1167069,彼女のせいで、彼は悲惨な生活を送った。,"Because of her, he lived a miserable life.",,bunbuku,CK,,97,matched
2387,n1_01636,N1,情け深い,なさけぶかい,,,,,,,,,,no_match
2388,n1_01642,N1,惨め,みじめ,惨め,116286,彼の病気で、彼女はとても惨めな気分になった。,His illness caused her great misery.,他的病使她非常傷心。,\N,\N,nickyeow,126,matched
2389,n1_01649,N1,愚か,おろか,愚か,9757366,友達は私の愚かな行動を叱ってくれた。,My friends scolded me for my stupid behavior.,,bunbuku,CK,,98,matched
2390,n1_01650,N1,愚痴,ぐち,愚痴,178414,君の愚痴を聞かされるのはうんざりだ。,I'm sick of listening to your complaints.,我讨厌听你的抱怨。,\N,CK,fucongcong,130,matched
2391,n1_01651,N1,愛でたい,めでたい,めでたい,234603,あいつは本当におめでたい人間だ。,He is really a perfect idiot.,他真是个傻子。,tommy__san,\N,sysko,118,matched
2392,n1_01662,N1,慌ただしい,あわただしい,慌ただしい,10171387,彼は慌ただしい毎日を送っています。,He leads a hectic life.,,small_snow,U2FS,,103,matched
2393,n1_01672,N1,憂鬱,ゆううつ,憂鬱,86422,彼女は憂鬱状態になることがある。,She sometimes goes into a mood of depression.,她有時變得心情抑鬱。,\N,\N,Martha,128,matched
2394,n1_01685,N1,我がまま,わがまま,わがまま,184562,確かに彼女はきれいだが、わがままだ。,"It is true that she is pretty, but she is selfish.",她确实很漂亮，但她很自私。,small_snow,Eldad,fucongcong,120,matched
2395,n1_01687,N1,或る,ある,ある,13546157,今日の4時間目に、プールがあるんだ。,I have swimming class during fourth period today.,今天的第四堂課有游泳池。,small_snow,chaarii_jpn,LeviHighway,116,matched
2396,n1_01706,N1,所謂,いわゆる,いわゆる,219029,これが、いわゆるノルマン征服である。,This is what is called the Norman Conquest.,,mookeee,\N,,88,matched
2397,n1_01720,N1,手軽,てがる,手軽,8867381,カップラーメンの売りは手軽さです。,The selling point of cup ramen is its convenience.,,mochico,auxitt,,97,matched
